YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W06,0,0,0,0,,PL52,37958138,PL,Age18_24,MOD,67721
2021-W06,205,0,1515,0,,PL22,37958138,PL,Age18_24,COM,299728
2021-W06,0,0,0,0,,PL72,37958138,PL,Age18_24,JANSS,91866
2021-W06,0,0,0,0,,PL62,37958138,PL,Age18_24,JANSS,109948
2021-W06,5,0,0,0,,PL71,37958138,PL,Age18_24,MOD,169826
2021-W06,0,0,0,0,,PL71,37958138,PL,Age18_24,JANSS,169826
2021-W06,121,0,790,0,,PL71,37958138,PL,Age18_24,COM,169826
2021-W06,19,0,0,0,,PL71,37958138,PL,Age18_24,AZ,169826
2021-W06,0,0,0,0,,PL22,37958138,PL,Age18_24,JANSS,299728
2021-W06,0,0,0,0,,PL63,37958138,PL,Age18_24,MOD,171036
2021-W06,0,0,0,0,,PL63,37958138,PL,Age18_24,JANSS,171036
2021-W06,357,0,403,0,,PL63,37958138,PL,Age18_24,COM,171036
2021-W06,38,0,0,0,,PL63,37958138,PL,Age18_24,AZ,171036
2021-W06,25,0,0,0,,PL92X,37958138,PL,Age18_24,MOD,
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age18_24,JANSS,
2021-W06,254,0,1295,0,,PL92X,37958138,PL,Age18_24,COM,
2021-W06,84,0,0,0,,PL92X,37958138,PL,Age18_24,AZ,
2021-W06,16,0,0,0,,PL61,37958138,PL,Age18_24,AZ,155296
2021-W06,0,0,0,0,,PL42,37958138,PL,Age18_24,MOD,120140
2021-W06,0,0,0,0,,PL42,37958138,PL,Age18_24,JANSS,120140
2021-W06,27,0,121,0,,PL42,37958138,PL,Age18_24,COM,120140
2021-W06,9,0,0,0,,PL42,37958138,PL,Age18_24,AZ,120140
2021-W06,40,0,0,0,,PL22,37958138,PL,Age18_24,AZ,299728
2021-W06,98,0,754,0,,PL61,37958138,PL,Age18_24,COM,155296
2021-W06,0,0,0,0,,PL81,37958138,PL,Age18_24,JANSS,163186
2021-W06,0,0,0,0,,PL61,37958138,PL,Age18_24,JANSS,155296
2021-W06,0,0,0,0,,PL61,37958138,PL,Age18_24,MOD,155296
2021-W06,0,0,0,0,,PL81,37958138,PL,Age18_24,MOD,163186
2021-W06,7,0,0,0,,PL84,37958138,PL,Age18_24,MOD,88801
2021-W06,0,0,0,0,,PL84,37958138,PL,Age18_24,JANSS,88801
2021-W06,14,0,0,0,,PL43,37958138,PL,Age18_24,AZ,73609
2021-W06,72,0,172,0,,PL43,37958138,PL,Age18_24,COM,73609
2021-W06,0,0,0,0,,PL43,37958138,PL,Age18_24,JANSS,73609
2021-W06,0,0,0,0,,PL43,37958138,PL,Age18_24,MOD,73609
2021-W06,34,0,763,0,,PL82,37958138,PL,Age18_24,COM,170066
2021-W06,0,0,0,0,,PL82,37958138,PL,Age18_24,JANSS,170066
2021-W06,0,0,0,0,,PL82,37958138,PL,Age18_24,MOD,170066
2021-W06,31,0,0,0,,PL22,37958138,PL,Age18_24,MOD,299728
2021-W06,163,0,660,0,,PL81,37958138,PL,Age18_24,COM,163186
2021-W06,11,0,0,0,,PL81,37958138,PL,Age18_24,AZ,163186
2021-W06,51,0,0,0,,PL51,37958138,PL,Age18_24,AZ,189725
2021-W06,61,0,368,0,,PL51,37958138,PL,Age18_24,COM,189725
2021-W06,8,0,0,0,,PL62,37958138,PL,Age18_24,AZ,109948
2021-W06,443,0,0,0,,PL,37958138,PL,Age18_24,AZ,2754264
2021-W06,2666,0,9523,0,,PL,37958138,PL,Age18_24,COM,2754264
2021-W06,0,0,0,0,,PL,37958138,PL,Age18_24,JANSS,2754264
2021-W06,185,0,267,0,,PL84,37958138,PL,Age18_24,COM,88801
2021-W06,26,0,0,0,,PL84,37958138,PL,Age18_24,AZ,88801
2021-W06,154,0,0,0,,PL,37958138,PL,Age18_24,MOD,2754264
2021-W06,106,0,447,0,,PL62,37958138,PL,Age18_24,COM,109948
2021-W06,0,0,0,0,,PL41,37958138,PL,Age18_24,JANSS,257651
2021-W06,0,0,0,0,,PL62,37958138,PL,Age18_24,MOD,109948
2021-W06,0,0,0,0,,PL51,37958138,PL,Age18_24,JANSS,189725
2021-W06,47,0,0,0,,PL51,37958138,PL,Age18_24,MOD,189725
2021-W06,0,0,0,0,,PL52,37958138,PL,Age18_24,AZ,67721
2021-W06,49,0,0,0,,PL41,37958138,PL,Age18_24,AZ,257651
2021-W06,0,0,0,0,,PL72,37958138,PL,Age18_24,MOD,91866
2021-W06,0,0,0,0,,PL84,37958138,PL,Age25_49,JANSS,416409
2021-W06,53,0,0,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2021-W06,0,0,0,0,,PL41,37958138,PL,Age25_49,JANSS,1311099
2021-W06,1024,0,6573,0,,PL41,37958138,PL,Age25_49,COM,1311099
2021-W06,1095,0,0,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2021-W06,706,0,0,0,,PL84,37958138,PL,Age25_49,AZ,416409
2021-W06,78,0,0,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2021-W06,0,0,0,0,,PL22,37958138,PL,Age25_49,JANSS,1628150
2021-W06,1110,0,9578,0,,PL22,37958138,PL,Age25_49,COM,1628150
2021-W06,1270,0,0,0,,PL22,37958138,PL,Age25_49,AZ,1628150
2021-W06,0,0,0,0,,PL62,37958138,PL,Age25_49,MOD,513216
2021-W06,0,0,0,0,,PL62,37958138,PL,Age25_49,JANSS,513216
2021-W06,279,0,0,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W06,0,0,0,0,,PL21,37958138,PL,Age25_49,JANSS,1266726
2021-W06,1531,0,5631,0,,PL21,37958138,PL,Age25_49,COM,1266726
2021-W06,1220,0,0,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2021-W06,480,0,1875,0,,PL62,37958138,PL,Age25_49,COM,513216
2021-W06,399,0,0,0,,PL72,37958138,PL,Age25_49,AZ,437181
2021-W06,645,0,2288,0,,PL72,37958138,PL,Age25_49,COM,437181
2021-W06,500,0,0,0,,PL62,37958138,PL,Age25_49,AZ,513216
2021-W06,0,0,0,0,,PL72,37958138,PL,Age25_49,JANSS,437181
2021-W06,995,0,0,0,,PL,37958138,PL,Age25_49,MOD,14035724
2021-W06,0,0,0,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W06,0,0,0,0,,PL42,37958138,PL,Age25_49,JANSS,613499
2021-W06,527,0,2175,0,,PL42,37958138,PL,Age25_49,COM,613499
2021-W06,524,0,0,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W06,600,0,0,0,,PL43,37958138,PL,Age25_49,AZ,372241
2021-W06,312,0,1719,0,,PL43,37958138,PL,Age25_49,COM,372241
2021-W06,0,0,0,0,,PL43,37958138,PL,Age25_49,JANSS,372241
2021-W06,0,0,0,0,,PL43,37958138,PL,Age25_49,MOD,372241
2021-W06,0,0,0,0,,PL,37958138,PL,Age25_49,JANSS,14035724
2021-W06,13991,0,69477,0,,PL,37958138,PL,Age25_49,COM,14035724
2021-W06,13528,0,0,0,,PL,37958138,PL,Age25_49,AZ,14035724
2021-W06,345,0,1843,0,,PL84,37958138,PL,Age25_49,COM,416409
2021-W06,0,0,0,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W06,0,0,0,0,,PL61,37958138,PL,Age25_49,MOD,754125
2021-W06,0,0,0,0,,PL61,37958138,PL,Age25_49,JANSS,754125
2021-W06,947,0,4188,0,,PL61,37958138,PL,Age25_49,COM,754125
2021-W06,761,0,0,0,,PL61,37958138,PL,Age25_49,AZ,754125
2021-W06,109,0,0,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2021-W06,0,0,0,0,,PL51,37958138,PL,Age25_49,JANSS,1075447
2021-W06,1183,0,0,0,,PL51,37958138,PL,Age25_49,AZ,1075447
2021-W06,573,0,3968,0,,PL51,37958138,PL,Age25_49,COM,1075447
2021-W06,1997,0,0,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W06,2590,0,11985,0,,PL92X,37958138,PL,Age25_49,COM,
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age25_49,JANSS,
2021-W06,366,0,0,0,,PL92X,37958138,PL,Age25_49,MOD,
2021-W06,0,0,0,0,,PL52,37958138,PL,Age25_49,MOD,340831
2021-W06,0,0,0,0,,PL52,37958138,PL,Age25_49,JANSS,340831
2021-W06,311,0,1642,0,,PL52,37958138,PL,Age25_49,COM,340831
2021-W06,131,0,0,0,,PL52,37958138,PL,Age25_49,AZ,340831
2021-W06,28,0,0,0,,PL71,37958138,PL,Age25_49,MOD,877201
2021-W06,0,0,0,0,,PL71,37958138,PL,Age25_49,JANSS,877201
2021-W06,848,0,4602,0,,PL71,37958138,PL,Age25_49,COM,877201
2021-W06,1007,0,0,0,,PL71,37958138,PL,Age25_49,AZ,877201
2021-W06,763,0,0,0,,PL81,37958138,PL,Age25_49,AZ,758087
2021-W06,700,0,3735,0,,PL81,37958138,PL,Age25_49,COM,758087
2021-W06,0,0,0,0,,PL81,37958138,PL,Age25_49,JANSS,758087
2021-W06,0,0,0,0,,PL81,37958138,PL,Age25_49,MOD,758087
2021-W06,0,0,0,0,,PL63,37958138,PL,Age25_49,MOD,863608
2021-W06,0,0,0,0,,PL63,37958138,PL,Age25_49,JANSS,863608
2021-W06,1619,0,4250,0,,PL63,37958138,PL,Age25_49,COM,863608
2021-W06,884,0,0,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W06,488,0,0,0,,PL82,37958138,PL,Age25_49,AZ,774259
2021-W06,429,0,3425,0,,PL82,37958138,PL,Age25_49,COM,774259
2021-W06,0,0,0,0,,PL82,37958138,PL,Age25_49,JANSS,774259
2021-W06,7,0,0,0,,PL82,37958138,PL,Age25_49,MOD,774259
2021-W06,75,0,0,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W06,0,0,0,0,,PL43,37958138,PL,Age50_59,MOD,119913
2021-W06,0,0,0,0,,PL81,37958138,PL,Age50_59,MOD,258090
2021-W06,466,0,0,0,,PL63,37958138,PL,Age50_59,AZ,268723
2021-W06,160,0,1099,0,,PL84,37958138,PL,Age50_59,COM,150688
2021-W06,578,0,2127,0,,PL63,37958138,PL,Age50_59,COM,268723
2021-W06,0,0,0,0,,PL63,37958138,PL,Age50_59,JANSS,268723
2021-W06,632,0,0,0,,PL51,37958138,PL,Age50_59,AZ,335778
2021-W06,540,0,0,0,,PL41,37958138,PL,Age50_59,AZ,408573
2021-W06,115,0,0,0,,PL92X,37958138,PL,Age50_59,MOD,
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age50_59,JANSS,
2021-W06,994,0,5810,0,,PL92X,37958138,PL,Age50_59,COM,
2021-W06,907,0,0,0,,PL92X,37958138,PL,Age50_59,AZ,
2021-W06,107,0,0,0,,PL52,37958138,PL,Age50_59,AZ,126175
2021-W06,133,0,904,0,,PL52,37958138,PL,Age50_59,COM,126175
2021-W06,0,0,0,0,,PL62,37958138,PL,Age50_59,MOD,178133
2021-W06,0,0,0,0,,PL62,37958138,PL,Age50_59,JANSS,178133
2021-W06,246,0,1202,0,,PL62,37958138,PL,Age50_59,COM,178133
2021-W06,292,0,0,0,,PL62,37958138,PL,Age50_59,AZ,178133
2021-W06,0,0,0,0,,PL42,37958138,PL,Age50_59,MOD,202987
2021-W06,0,0,0,0,,PL42,37958138,PL,Age50_59,JANSS,202987
2021-W06,240,0,1197,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W06,307,0,0,0,,PL42,37958138,PL,Age50_59,AZ,202987
2021-W06,414,0,0,0,,PL43,37958138,PL,Age50_59,AZ,119913
2021-W06,125,0,964,0,,PL43,37958138,PL,Age50_59,COM,119913
2021-W06,0,0,0,0,,PL43,37958138,PL,Age50_59,JANSS,119913
2021-W06,7507,0,0,0,,PL,37958138,PL,Age50_59,AZ,4606379
2021-W06,0,0,0,0,,PL71,37958138,PL,Age50_59,JANSS,299875
2021-W06,6084,0,36854,0,,PL,37958138,PL,Age50_59,COM,4606379
2021-W06,0,0,0,0,,PL,37958138,PL,Age50_59,JANSS,4606379
2021-W06,0,0,0,0,,PL52,37958138,PL,Age50_59,JANSS,126175
2021-W06,0,0,0,0,,PL52,37958138,PL,Age50_59,MOD,126175
2021-W06,240,0,2117,0,,PL82,37958138,PL,Age50_59,COM,261041
2021-W06,0,0,0,0,,PL82,37958138,PL,Age50_59,JANSS,261041
2021-W06,295,0,0,0,,PL72,37958138,PL,Age50_59,AZ,152406
2021-W06,304,0,1341,0,,PL72,37958138,PL,Age50_59,COM,152406
2021-W06,0,0,0,0,,PL72,37958138,PL,Age50_59,JANSS,152406
2021-W06,0,0,0,0,,PL72,37958138,PL,Age50_59,MOD,152406
2021-W06,293,0,0,0,,PL,37958138,PL,Age50_59,MOD,4606379
2021-W06,18,0,0,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W06,411,0,2486,0,,PL71,37958138,PL,Age50_59,COM,299875
2021-W06,589,0,0,0,,PL71,37958138,PL,Age50_59,AZ,299875
2021-W06,467,0,0,0,,PL84,37958138,PL,Age50_59,AZ,150688
2021-W06,11,0,0,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W06,450,0,3212,0,,PL41,37958138,PL,Age50_59,COM,408573
2021-W06,1,0,0,0,,PL82,37958138,PL,Age50_59,MOD,261041
2021-W06,0,0,0,0,,PL84,37958138,PL,Age50_59,JANSS,150688
2021-W06,403,0,0,0,,PL61,37958138,PL,Age50_59,AZ,253070
2021-W06,458,0,2102,0,,PL61,37958138,PL,Age50_59,COM,253070
2021-W06,368,0,2150,0,,PL81,37958138,PL,Age50_59,COM,258090
2021-W06,0,0,0,0,,PL81,37958138,PL,Age50_59,JANSS,258090
2021-W06,0,0,0,0,,PL61,37958138,PL,Age50_59,JANSS,253070
2021-W06,90,0,0,0,,PL21,37958138,PL,Age50_59,MOD,406089
2021-W06,7,0,0,0,,PL22,37958138,PL,Age50_59,MOD,574660
2021-W06,0,0,0,0,,PL22,37958138,PL,Age50_59,JANSS,574660
2021-W06,489,0,4761,0,,PL22,37958138,PL,Age50_59,COM,574660
2021-W06,595,0,0,0,,PL22,37958138,PL,Age50_59,AZ,574660
2021-W06,0,0,0,0,,PL61,37958138,PL,Age50_59,MOD,253070
2021-W06,0,0,0,0,,PL41,37958138,PL,Age50_59,JANSS,408573
2021-W06,0,0,0,0,,PL63,37958138,PL,Age50_59,MOD,268723
2021-W06,518,0,0,0,,PL81,37958138,PL,Age50_59,AZ,258090
2021-W06,358,0,0,0,,PL82,37958138,PL,Age50_59,AZ,261041
2021-W06,4,0,0,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W06,0,0,0,0,,PL21,37958138,PL,Age50_59,JANSS,406089
2021-W06,626,0,3186,0,,PL21,37958138,PL,Age50_59,COM,406089
2021-W06,617,0,0,0,,PL21,37958138,PL,Age50_59,AZ,406089
2021-W06,47,0,0,0,,PL51,37958138,PL,Age50_59,MOD,335778
2021-W06,0,0,0,0,,PL51,37958138,PL,Age50_59,JANSS,335778
2021-W06,262,0,2196,0,,PL51,37958138,PL,Age50_59,COM,335778
2021-W06,1,0,0,0,,PL52,37958138,PL,Age60_69,AZ,132877
2021-W06,0,0,0,0,,PL61,37958138,PL,Age60_69,MOD,283734
2021-W06,208,0,0,0,,PL92X,37958138,PL,Age60_69,MOD,
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age60_69,JANSS,
2021-W06,2035,0,4830,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W06,3,0,0,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W06,0,0,0,0,,PL42,37958138,PL,Age60_69,MOD,253178
2021-W06,0,0,0,0,,PL42,37958138,PL,Age60_69,JANSS,253178
2021-W06,666,0,1188,0,,PL42,37958138,PL,Age60_69,COM,253178
2021-W06,0,0,0,0,,PL42,37958138,PL,Age60_69,AZ,253178
2021-W06,1,0,0,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W06,365,0,839,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W06,0,0,0,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W06,0,0,0,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W06,370,0,1051,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W06,57,0,0,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W06,0,0,0,0,,PL51,37958138,PL,Age60_69,JANSS,427511
2021-W06,1218,0,2258,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W06,235,0,0,0,,PL22,37958138,PL,Age60_69,MOD,643350
2021-W06,0,0,0,0,,PL22,37958138,PL,Age60_69,JANSS,643350
2021-W06,0,0,0,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W06,2,0,0,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W06,798,0,2183,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W06,2,0,0,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W06,0,0,0,0,,PL71,37958138,PL,Age60_69,JANSS,358487
2021-W06,0,0,0,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W06,142,0,0,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W06,0,0,0,0,,PL21,37958138,PL,Age60_69,JANSS,411003
2021-W06,924,0,2794,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W06,2,0,0,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W06,122,0,0,0,,PL41,37958138,PL,Age60_69,MOD,451714
2021-W06,0,0,0,0,,PL41,37958138,PL,Age60_69,JANSS,451714
2021-W06,803,0,2783,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W06,1,0,0,0,,PL41,37958138,PL,Age60_69,AZ,451714
2021-W06,882,0,3340,0,,PL22,37958138,PL,Age60_69,COM,643350
2021-W06,0,0,0,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W06,0,0,0,0,,PL81,37958138,PL,Age60_69,JANSS,282559
2021-W06,915,0,1684,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W06,0,0,0,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W06,0,0,0,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W06,466,0,928,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W06,948,0,1,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W06,0,0,0,0,,PL,37958138,PL,Age60_69,JANSS,5179612
2021-W06,12885,0,30446,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W06,16,0,0,0,,PL,37958138,PL,Age60_69,AZ,5179612
2021-W06,512,0,1129,0,,PL62,37958138,PL,Age60_69,COM,194061
2021-W06,0,0,0,0,,PL62,37958138,PL,Age60_69,JANSS,194061
2021-W06,0,0,0,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W06,1,0,0,0,,PL63,37958138,PL,Age60_69,AZ,303074
2021-W06,1107,0,1764,0,,PL63,37958138,PL,Age60_69,COM,303074
2021-W06,0,0,0,0,,PL63,37958138,PL,Age60_69,JANSS,303074
2021-W06,0,0,0,0,,PL84,37958138,PL,Age60_69,JANSS,149081
2021-W06,0,0,0,0,,PL63,37958138,PL,Age60_69,MOD,303074
2021-W06,12,0,0,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W06,0,0,0,0,,PL61,37958138,PL,Age60_69,JANSS,283734
2021-W06,658,0,1534,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W06,0,0,0,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W06,110,0,1,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W06,0,0,0,0,,PL43,37958138,PL,Age60_69,JANSS,144781
2021-W06,0,0,0,0,,PL82,37958138,PL,Age60_69,JANSS,260743
2021-W06,906,0,1396,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W06,62,0,0,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W06,0,0,0,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W06,0,0,0,0,,PL72,37958138,PL,Age60_69,JANSS,176999
2021-W06,3,0,0,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W06,0,0,0,0,,PL52,37958138,PL,Age60_69,MOD,132877
2021-W06,0,0,0,0,,PL52,37958138,PL,Age60_69,JANSS,132877
2021-W06,260,0,745,0,,PL52,37958138,PL,Age60_69,COM,132877
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W06,13832,0,2423,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W06,3,0,0,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W06,829,0,0,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W06,7799,0,1150,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W06,0,0,0,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W06,7363,0,1201,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W06,0,0,0,0,,PL63,37958138,PL,Age70_79,JANSS,158403
2021-W06,0,0,0,0,,PL81,37958138,PL,Age70_79,JANSS,158235
2021-W06,0,0,0,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W06,5953,0,1200,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W06,0,0,0,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W06,0,0,0,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W06,0,0,0,0,,PL61,37958138,PL,Age70_79,JANSS,149890
2021-W06,4607,0,708,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W06,0,0,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W06,0,0,0,0,,PL62,37958138,PL,Age70_79,JANSS,91015
2021-W06,0,0,0,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W06,2,0,0,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W06,0,0,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W06,3784,0,652,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W06,1200,0,0,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W06,0,0,0,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W06,7347,0,2055,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W06,0,0,0,0,,PL82,37958138,PL,Age70_79,JANSS,142616
2021-W06,8297,0,734,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W06,1,0,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W06,1032,0,0,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W06,0,0,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W06,3851,0,503,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W06,0,0,0,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W06,0,0,0,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W06,0,0,0,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W06,6175,0,1786,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W06,0,0,0,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W06,0,0,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W06,0,0,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W06,0,0,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W06,0,0,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W06,2519,0,655,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W06,0,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W06,514,0,0,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W06,5884,0,1363,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W06,0,0,0,0,,PL22,37958138,PL,Age70_79,JANSS,356929
2021-W06,0,0,0,0,,PL41,37958138,PL,Age70_79,JANSS,244115
2021-W06,2476,0,0,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W06,0,0,0,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W06,0,0,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W06,0,0,0,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W06,0,0,0,0,,PL52,37958138,PL,Age70_79,JANSS,71596
2021-W06,2487,0,535,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W06,0,0,0,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W06,938,0,0,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W06,7652,0,0,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W06,0,0,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W06,97076,0,17812,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W06,3250,0,781,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W06,0,0,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W06,0,0,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W06,5011,0,693,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W06,596,0,0,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W06,0,0,0,0,,PL51,37958138,PL,Age70_79,JANSS,213985
2021-W06,8917,0,1373,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W06,0,0,0,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W06,0,0,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W06,67,0,0,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W06,0,0,0,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W06,0,0,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W06,316,0,0,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W06,17285,0,5333,0,,PL92X,37958138,PL,Age80+,COM,
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W06,121,0,0,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W06,0,0,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W06,3235,0,1038,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W06,0,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W06,70,0,0,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W06,0,0,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W06,5058,0,1041,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W06,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W06,0,0,0,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W06,0,0,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W06,5958,0,1560,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W06,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W06,0,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W06,0,0,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W06,3650,0,1013,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W06,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W06,335,0,0,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W06,0,0,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W06,8150,0,1880,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W06,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
